timestamp,method,endpoint,status_code,size,response_time
2025-01-01 13:08:39,DELETE,/usr/register,304,4917,6070
2025-01-01 13:58:50,DELETE,/usr/login,403,4998,8471
2025-01-01 13:12:03,DELETE,/usr/admin/developer,502,5028,505
2025-01-01 13:39:33,GET,/usr/register,500,5073,498
2025-01-01 13:07:11,DELETE,/usr/login,404,5016,247
2025-01-01 13:06:52,POST,/usr,502,5079,10084
2025-01-01 13:37:41,POST,/usr/login,304,4961,550
2025-01-01 13:41:46,DELETE,/usr/admin,304,4950,261
2025-01-01 13:14:44,POST,/usr/login,502,5062,258
2025-01-01 13:11:13,PUT,/usr/admin,304,5001,527
2025-01-01 13:16:42,DELETE,/usr/admin/developer,502,4992,258
2025-01-01 13:39:07,DELETE,/usr/register,404,5063,121
2025-01-01 13:16:19,PUT,/usr/register,200,4965,285
2025-01-01 13:29:03,DELETE,/usr/login,200,5026,243
2025-01-01 13:03:08,DELETE,/usr,500,5019,116
2025-01-01 13:15:18,PUT,/usr,404,4974,343
2025-01-01 13:08:45,POST,/usr/register,404,5028,133
2025-01-01 13:40:29,PUT,/usr/admin,304,4959,351
2025-01-01 13:26:27,DELETE,/usr/register,403,4973,11458
2025-01-01 13:01:49,DELETE,/usr/admin/developer,404,5018,379
2025-01-01 13:30:25,POST,/usr/admin,404,4954,149
2025-01-01 13:38:28,DELETE,/usr/admin,502,4996,78
2025-01-01 13:41:39,DELETE,/usr/admin,304,5077,14067
2025-01-01 13:44:14,DELETE,/usr/login,304,5048,285
2025-01-01 13:04:58,GET,/usr/register,404,4984,415
2025-01-01 13:38:27,POST,/usr,303,4933,257
2025-01-01 13:10:17,DELETE,/usr/admin,304,5033,11937
2025-01-01 13:06:23,PUT,/usr/admin/developer,200,4950,383
2025-01-01 13:59:52,PUT,/usr,200,5005,505
2025-01-01 13:38:29,DELETE,/usr/login,200,5060,281
2025-01-01 13:39:47,GET,/usr,500,5011,446
2025-01-01 13:57:57,DELETE,/usr/login,502,4950,12159
2025-01-01 13:21:18,POST,/usr,403,5038,522
2025-01-01 13:13:56,POST,/usr/admin/developer,304,5035,301
2025-01-01 13:00:31,DELETE,/usr,403,4955,253
2025-01-01 13:28:01,GET,/usr/admin/developer,200,5062,297
2025-01-01 13:00:00,DELETE,/usr,404,4947,12332
2025-01-01 13:51:35,GET,/usr/admin/developer,200,5028,8643
2025-01-01 13:31:52,POST,/usr/register,404,4950,8088
2025-01-01 13:17:21,GET,/usr/register,200,5001,194
2025-01-01 13:54:28,DELETE,/usr/admin,200,5045,6214
2025-01-01 13:54:27,PUT,/usr/admin,502,4951,102
2025-01-01 13:16:05,PUT,/usr/login,304,4910,13086
2025-01-01 13:46:45,DELETE,/usr/login,500,4955,242
2025-01-01 13:46:07,GET,/usr,303,4932,7889
2025-01-01 13:28:22,POST,/usr/register,500,5032,12102
2025-01-01 13:15:14,PUT,/usr,502,5000,516
2025-01-01 13:58:21,PUT,/usr/admin,500,4969,13822
2025-01-01 13:03:13,PUT,/usr/admin,403,4997,367
2025-01-01 13:12:21,GET,/usr/register,200,4982,569
2025-01-01 13:38:03,DELETE,/usr,404,4963,113
2025-01-01 13:32:28,GET,/usr/admin/developer,303,4915,10275
2025-01-01 13:32:22,DELETE,/usr,404,5034,168
2025-01-01 13:03:57,PUT,/usr/admin/developer,304,4938,6330
2025-01-01 13:33:01,GET,/usr/login,403,5054,7484
2025-01-01 13:25:32,GET,/usr,304,4953,245
2025-01-01 13:21:35,POST,/usr/admin,303,5012,525
2025-01-01 13:47:23,GET,/usr/login,303,4917,134
2025-01-01 13:16:42,GET,/usr/admin/developer,404,4999,545
2025-01-01 13:28:28,GET,/usr/admin,500,4859,441
2025-01-01 13:37:36,DELETE,/usr/admin,500,4997,82
2025-01-01 13:12:12,PUT,/usr/admin/developer,200,4988,518
2025-01-01 13:51:58,DELETE,/usr,200,4965,415
2025-01-01 13:29:17,PUT,/usr/login,403,5045,11699
2025-01-01 13:23:34,GET,/usr/admin,502,4989,8198
2025-01-01 13:51:48,POST,/usr/admin/developer,500,4960,337
2025-01-01 13:45:00,PUT,/usr,304,4956,7631
2025-01-01 13:25:10,DELETE,/usr/admin/developer,500,5033,366
2025-01-01 13:58:40,DELETE,/usr/register,200,5050,8336
2025-01-01 13:47:20,POST,/usr/admin/developer,500,5064,308
2025-01-01 13:43:08,POST,/usr/login,200,5093,248
2025-01-01 13:57:04,POST,/usr/admin/developer,500,5013,537
2025-01-01 13:53:44,GET,/usr/register,404,4961,143
2025-01-01 13:40:57,DELETE,/usr/login,502,4916,233
2025-01-01 13:41:32,DELETE,/usr/admin/developer,303,5073,452
2025-01-01 13:47:43,PUT,/usr/register,500,4857,308
2025-01-01 13:05:44,POST,/usr/admin/developer,404,4913,6303
2025-01-01 13:00:31,POST,/usr/admin/developer,304,5037,384
2025-01-01 13:27:35,DELETE,/usr/register,500,5002,114
2025-01-01 13:23:06,POST,/usr/admin,303,4932,333
2025-01-01 13:59:41,POST,/usr/register,303,4986,574
2025-01-01 13:54:11,POST,/usr/register,502,4945,385
2025-01-01 13:00:12,POST,/usr/admin,500,4980,264
2025-01-01 13:52:13,DELETE,/usr/admin/developer,200,5044,227
2025-01-01 13:50:01,DELETE,/usr/admin/developer,303,5055,262
2025-01-01 13:36:06,GET,/usr/register,404,4958,480
2025-01-01 13:33:25,DELETE,/usr/admin/developer,303,5071,539
2025-01-01 13:11:01,PUT,/usr/admin,303,5005,288
2025-01-01 13:36:16,POST,/usr,500,5052,91
2025-01-01 13:15:46,DELETE,/usr,404,4949,235
2025-01-01 13:41:04,POST,/usr/login,303,4951,306
2025-01-01 13:02:19,GET,/usr/login,200,5048,126
2025-01-01 13:39:40,GET,/usr/register,303,4975,318
2025-01-01 13:49:43,PUT,/usr/register,502,4961,186
2025-01-01 13:44:41,PUT,/usr/login,502,4947,9952
2025-01-01 13:48:17,POST,/usr/admin/developer,303,4986,476
2025-01-01 13:19:21,GET,/usr/login,502,4974,13837
2025-01-01 13:36:03,POST,/usr/admin/developer,304,5048,273
2025-01-01 13:16:02,GET,/usr/login,200,4954,190
2025-01-01 13:43:59,POST,/usr,303,5077,557
2025-01-01 13:04:12,PUT,/usr/login,502,4951,459
2025-01-01 13:15:57,DELETE,/usr/admin,500,5005,153
2025-01-01 13:56:35,GET,/usr/login,304,5035,93
2025-01-01 13:08:52,DELETE,/usr,500,4892,532
2025-01-01 13:02:47,GET,/usr/admin/developer,200,5001,563
2025-01-01 13:20:12,PUT,/usr/admin/developer,304,4956,314
2025-01-01 13:49:38,POST,/usr,200,4980,395
2025-01-01 13:36:48,POST,/usr/register,500,4977,389
2025-01-01 13:47:17,DELETE,/usr,304,5050,114
2025-01-01 13:55:22,DELETE,/usr/register,200,4977,122
2025-01-01 13:28:35,GET,/usr/admin,404,4992,289
2025-01-01 13:43:04,PUT,/usr/admin,303,4922,448
2025-01-01 13:40:12,POST,/usr/admin,200,4955,542
2025-01-01 13:13:40,GET,/usr/admin,404,4959,8482
2025-01-01 13:33:40,GET,/usr/admin/developer,502,4990,102
2025-01-01 13:41:40,PUT,/usr/admin/developer,303,5013,110
2025-01-01 13:06:46,GET,/usr/register,502,4898,205
2025-01-01 13:24:49,POST,/usr,403,5009,118
2025-01-01 13:34:55,POST,/usr,303,5066,115
2025-01-01 13:24:36,GET,/usr/admin,500,4959,430
2025-01-01 13:40:50,DELETE,/usr/admin/developer,304,4941,8827
2025-01-01 13:39:13,PUT,/usr/admin/developer,303,5049,273
2025-01-01 13:22:28,PUT,/usr/admin,404,4994,217
2025-01-01 13:53:30,GET,/usr/admin,403,5077,479
2025-01-01 13:47:18,PUT,/usr/register,502,4968,10051
2025-01-01 13:12:41,POST,/usr/admin/developer,502,5095,201
2025-01-01 13:53:41,DELETE,/usr,404,5019,353
2025-01-01 13:27:24,DELETE,/usr/login,500,5030,431
2025-01-01 13:59:36,POST,/usr/register,502,4958,211
2025-01-01 13:04:27,PUT,/usr/admin,200,4968,442
2025-01-01 13:47:41,PUT,/usr,304,4931,13636
2025-01-01 13:23:25,GET,/usr/login,200,4930,211
2025-01-01 13:58:06,GET,/usr/admin/developer,303,5019,359
2025-01-01 13:57:35,POST,/usr/admin,404,5001,516
2025-01-01 13:08:14,DELETE,/usr/register,304,4983,464
2025-01-01 13:55:42,PUT,/usr/register,404,5039,6124
2025-01-01 13:15:37,POST,/usr/admin/developer,500,5117,318
2025-01-01 13:20:12,GET,/usr/admin/developer,502,5038,167
2025-01-01 13:39:10,PUT,/usr/admin,304,4997,255
2025-01-01 13:57:13,POST,/usr,304,4996,380
2025-01-01 13:04:45,DELETE,/usr/admin,303,4968,103
2025-01-01 13:17:29,GET,/usr/register,304,5021,320
2025-01-01 13:04:07,POST,/usr,304,4979,393
2025-01-01 13:22:57,GET,/usr/admin/developer,303,4944,379
2025-01-01 13:58:00,PUT,/usr/login,303,4970,204
2025-01-01 13:27:51,DELETE,/usr/register,303,4946,329
2025-01-01 13:11:22,GET,/usr/admin,303,4992,267
2025-01-01 13:13:55,PUT,/usr,303,5043,423
2025-01-01 13:01:38,DELETE,/usr,404,4953,14087
2025-01-01 13:11:16,GET,/usr/login,502,4997,208
2025-01-01 13:38:08,POST,/usr/admin/developer,303,4989,270
2025-01-01 13:38:02,PUT,/usr/admin,502,4965,288
2025-01-01 13:44:10,GET,/usr/admin,404,5005,569
2025-01-01 13:46:12,PUT,/usr/register,500,4940,493
2025-01-01 13:58:49,PUT,/usr/register,502,5073,418
2025-01-01 13:56:41,PUT,/usr/register,303,5135,5995
2025-01-01 13:05:07,DELETE,/usr,200,4954,289
2025-01-01 13:49:13,DELETE,/usr/admin/developer,200,4981,10544
2025-01-01 13:47:10,PUT,/usr/admin,404,5085,295
2025-01-01 13:16:34,DELETE,/usr/admin,303,4960,558
2025-01-01 13:37:47,PUT,/usr/login,500,4974,270
2025-01-01 13:07:58,GET,/usr/admin,500,5055,408
2025-01-01 13:11:29,DELETE,/usr/login,502,4969,145
2025-01-01 13:36:41,DELETE,/usr/register,500,5098,569
2025-01-01 13:56:15,POST,/usr,500,5078,8779
2025-01-01 13:17:46,GET,/usr/login,502,5033,171
2025-01-01 13:26:58,DELETE,/usr/register,303,4972,182
2025-01-01 13:56:02,DELETE,/usr/login,502,4981,6442
2025-01-01 13:17:23,PUT,/usr/admin,303,5012,233
2025-01-01 13:20:30,DELETE,/usr/login,304,4997,12590
2025-01-01 13:16:35,PUT,/usr/admin,500,4994,350
2025-01-01 13:29:15,PUT,/usr/admin,404,5045,423
2025-01-01 13:24:12,DELETE,/usr,404,4957,126
2025-01-01 13:13:12,DELETE,/usr/login,200,5018,341
2025-01-01 13:57:19,POST,/usr,304,4935,369
2025-01-01 13:32:28,DELETE,/usr/admin/developer,502,4955,421
2025-01-01 13:45:02,POST,/usr/admin/developer,303,4998,8803
2025-01-01 13:18:33,GET,/usr/admin/developer,502,4979,337
2025-01-01 13:38:48,POST,/usr/register,303,5082,552
2025-01-01 13:21:32,POST,/usr/admin,404,5031,493
2025-01-01 13:44:00,POST,/usr/login,404,4955,417
2025-01-01 13:29:20,GET,/usr/admin/developer,500,4981,195
2025-01-01 13:10:50,POST,/usr/register,404,4997,424
2025-01-01 13:19:19,DELETE,/usr/login,502,4950,137
2025-01-01 13:25:43,PUT,/usr/admin,303,4959,14408
2025-01-01 13:23:20,GET,/usr/register,502,5113,200
2025-01-01 13:38:49,PUT,/usr/register,303,5038,437
2025-01-01 13:01:46,POST,/usr,303,4985,353
2025-01-01 13:19:08,PUT,/usr/admin/developer,303,5017,5322
2025-01-01 13:07:38,POST,/usr/register,304,5002,153
2025-01-01 13:58:14,GET,/usr,403,4964,183
2025-01-01 13:46:34,DELETE,/usr/register,303,5077,586
2025-01-01 13:41:33,PUT,/usr/register,303,4952,134
2025-01-01 13:54:23,POST,/usr/admin/developer,304,4955,95
2025-01-01 13:07:34,GET,/usr,303,5022,5494
2025-01-01 13:39:07,POST,/usr/login,502,4915,11014
2025-01-01 13:43:41,GET,/usr/admin,403,4993,291
2025-01-01 13:08:14,GET,/usr/register,403,4956,132
2025-01-01 13:08:21,PUT,/usr/admin/developer,303,5005,525
2025-01-01 13:37:37,GET,/usr/admin/developer,200,4918,375
2025-01-01 13:40:00,PUT,/usr/admin/developer,403,5041,262
2025-01-01 13:24:32,POST,/usr/admin,500,5048,337
2025-01-01 13:55:04,PUT,/usr/login,303,4929,167
2025-01-01 13:07:13,GET,/usr/register,404,5000,206
2025-01-01 13:55:58,DELETE,/usr/admin/developer,502,4985,554
2025-01-01 13:19:19,POST,/usr,502,4939,281
2025-01-01 13:24:56,GET,/usr/register,303,4927,358
2025-01-01 13:26:48,PUT,/usr/register,502,4909,332
2025-01-01 13:58:51,DELETE,/usr,304,5037,434
2025-01-01 13:41:02,POST,/usr,200,4964,417
2025-01-01 13:05:56,POST,/usr/admin,200,4991,216
2025-01-01 13:59:50,DELETE,/usr,200,5021,383
2025-01-01 13:37:13,POST,/usr/register,404,5049,450
2025-01-01 13:22:21,PUT,/usr/register,404,4903,455
2025-01-01 13:05:29,PUT,/usr/login,304,4966,6939
2025-01-01 13:23:58,PUT,/usr/admin,502,4989,537
2025-01-01 13:19:08,DELETE,/usr/register,303,4997,8815
2025-01-01 13:23:07,POST,/usr/admin,304,4997,430
2025-01-01 13:45:27,DELETE,/usr/admin/developer,304,5085,474
2025-01-01 13:04:59,GET,/usr/admin/developer,303,4969,12986
2025-01-01 13:44:03,POST,/usr/register,303,5036,6780
2025-01-01 13:57:57,POST,/usr/admin/developer,304,5076,430
2025-01-01 13:14:24,POST,/usr/register,404,5001,405
2025-01-01 13:29:52,GET,/usr/admin/developer,502,4934,156
2025-01-01 13:12:25,POST,/usr/admin,200,5024,10658
2025-01-01 13:05:26,PUT,/usr/admin,502,4985,250
2025-01-01 13:01:15,PUT,/usr/register,200,4903,90
2025-01-01 13:13:23,GET,/usr/admin,303,5000,345
2025-01-01 13:59:27,PUT,/usr/admin/developer,502,5037,282
2025-01-01 13:55:55,POST,/usr,502,4994,451
2025-01-01 13:39:46,PUT,/usr/admin,403,4906,220
2025-01-01 13:00:09,DELETE,/usr/admin/developer,200,4909,401
2025-01-01 13:10:54,GET,/usr/admin/developer,303,4928,8034
2025-01-01 13:48:11,PUT,/usr/admin/developer,200,5006,352
2025-01-01 13:20:15,GET,/usr/admin,303,5045,248
2025-01-01 13:35:33,POST,/usr/admin,304,5032,506
2025-01-01 13:02:20,DELETE,/usr/login,404,5104,514
2025-01-01 13:32:16,PUT,/usr/register,303,5053,14235
2025-01-01 13:44:17,DELETE,/usr/register,304,4946,259
2025-01-01 13:01:06,PUT,/usr/login,502,5023,8577
2025-01-01 13:50:03,POST,/usr/login,404,4929,6832
2025-01-01 13:03:28,PUT,/usr/register,500,5005,9859
2025-01-01 13:38:39,DELETE,/usr,500,5059,511
2025-01-01 13:12:25,GET,/usr/admin,404,4983,14384
2025-01-01 13:21:15,DELETE,/usr,403,4934,314
2025-01-01 13:07:22,DELETE,/usr/admin/developer,303,5091,518
2025-01-01 13:13:33,PUT,/usr/login,403,5029,446
2025-01-01 13:11:26,DELETE,/usr,303,5027,121
2025-01-01 13:43:34,PUT,/usr/login,404,4974,246
2025-01-01 13:12:56,GET,/usr/admin/developer,502,4953,12862
2025-01-01 13:05:16,PUT,/usr/admin/developer,304,4971,7006
2025-01-01 13:43:27,POST,/usr,200,5067,286
2025-01-01 13:20:07,PUT,/usr/admin,500,4988,216
2025-01-01 13:25:01,POST,/usr/register,403,5029,12246
2025-01-01 13:25:05,GET,/usr/register,502,4972,6773
2025-01-01 13:04:36,GET,/usr/admin/developer,404,4935,216
2025-01-01 13:25:35,GET,/usr/admin/developer,404,5036,10291
2025-01-01 13:53:10,PUT,/usr,500,5053,243
2025-01-01 13:19:30,GET,/usr/admin/developer,404,5029,299
2025-01-01 13:57:10,PUT,/usr/admin,403,4940,162
2025-01-01 13:11:51,DELETE,/usr/admin,500,4936,402
2025-01-01 13:01:50,GET,/usr/login,500,5005,5649
2025-01-01 13:16:05,DELETE,/usr/admin,304,5008,279
2025-01-01 13:59:39,DELETE,/usr/admin,200,5000,177
2025-01-01 13:17:07,PUT,/usr/login,404,4998,6531
2025-01-01 13:41:47,GET,/usr,403,5013,188
2025-01-01 13:17:44,PUT,/usr,304,4983,144
2025-01-01 13:40:21,DELETE,/usr,304,5015,10731
2025-01-01 13:51:53,POST,/usr/admin/developer,304,4961,324
2025-01-01 13:27:47,PUT,/usr/admin,303,5005,538
2025-01-01 13:39:01,POST,/usr/admin/developer,403,4942,205
2025-01-01 13:20:45,GET,/usr/register,200,4998,229
2025-01-01 13:17:28,POST,/usr/admin/developer,304,5004,520
2025-01-01 13:23:52,PUT,/usr/register,303,4970,177
2025-01-01 13:04:13,GET,/usr/admin/developer,404,5057,429
2025-01-01 13:26:10,DELETE,/usr/register,404,5071,403
2025-01-01 13:23:36,GET,/usr/admin/developer,404,4921,178
2025-01-01 13:54:54,PUT,/usr/admin/developer,500,5048,289
2025-01-01 13:01:37,DELETE,/usr/admin,500,4986,14683
2025-01-01 13:12:57,DELETE,/usr/register,500,5008,339
2025-01-01 13:56:32,DELETE,/usr,502,5016,390
2025-01-01 13:48:10,GET,/usr/register,500,4965,14178
2025-01-01 13:50:25,POST,/usr/admin,404,4975,9791
2025-01-01 13:17:52,DELETE,/usr/admin/developer,500,5007,7125
2025-01-01 13:38:43,GET,/usr/admin,500,5027,13497
2025-01-01 13:22:04,PUT,/usr/admin/developer,403,4997,276
2025-01-01 13:56:20,DELETE,/usr/login,303,5026,6622
2025-01-01 13:04:03,DELETE,/usr/login,502,5001,12882
2025-01-01 13:05:00,DELETE,/usr/admin/developer,404,5009,10496
2025-01-01 13:39:24,GET,/usr/login,502,4991,12413
2025-01-01 13:12:25,POST,/usr/admin,502,5032,177
2025-01-01 13:20:58,DELETE,/usr/login,303,4958,533
2025-01-01 13:57:48,PUT,/usr/register,200,5011,10337
2025-01-01 13:34:35,DELETE,/usr/register,404,5051,540
2025-01-01 13:34:41,DELETE,/usr,403,4963,7159
2025-01-01 13:35:03,GET,/usr/login,403,5017,114
2025-01-01 13:28:20,DELETE,/usr/register,200,5022,8574
2025-01-01 13:23:43,PUT,/usr/register,502,5086,346
2025-01-01 13:41:17,PUT,/usr/admin,502,5023,588
2025-01-01 13:29:12,GET,/usr/register,404,4917,523
2025-01-01 13:46:34,PUT,/usr,200,5074,8653
2025-01-01 13:59:37,POST,/usr/register,403,5040,321
2025-01-01 13:05:54,DELETE,/usr/register,404,5041,13132
2025-01-01 13:53:16,PUT,/usr/admin/developer,404,5002,292
2025-01-01 13:12:19,PUT,/usr/admin,200,4939,8196
2025-01-01 13:26:29,GET,/usr/admin,404,5032,5397
2025-01-01 13:13:11,POST,/usr/login,500,4953,361
2025-01-01 13:16:02,PUT,/usr/register,303,4914,333
2025-01-01 13:11:20,POST,/usr/admin,404,5017,558
2025-01-01 13:36:56,PUT,/usr/login,200,4966,176
2025-01-01 13:57:18,PUT,/usr/admin/developer,304,4946,181
2025-01-01 13:27:17,PUT,/usr/admin,502,5017,288
2025-01-01 13:31:10,PUT,/usr/admin/developer,303,5004,13968
2025-01-01 13:29:25,PUT,/usr/register,500,4954,284
2025-01-01 13:03:09,GET,/usr/login,500,5021,8746
2025-01-01 13:59:47,GET,/usr/register,200,4958,6973
2025-01-01 13:46:32,POST,/usr/admin,303,4962,297
2025-01-01 13:36:52,POST,/usr,304,5041,13443
2025-01-01 13:28:20,DELETE,/usr,304,5052,353
2025-01-01 13:05:33,GET,/usr/admin,502,4972,378
2025-01-01 13:57:33,POST,/usr/admin,304,4931,206
2025-01-01 13:59:31,POST,/usr,502,5017,537
2025-01-01 13:04:43,DELETE,/usr/login,303,5001,481
2025-01-01 13:42:55,POST,/usr/admin,403,5065,394
2025-01-01 13:37:35,PUT,/usr/admin/developer,200,5071,548
2025-01-01 13:10:19,POST,/usr,500,5016,385
2025-01-01 13:02:09,PUT,/usr/register,200,4973,188
2025-01-01 13:45:42,PUT,/usr/admin/developer,404,5043,338
2025-01-01 13:51:19,POST,/usr/register,404,4989,351
2025-01-01 13:23:37,PUT,/usr/admin/developer,304,4975,193
2025-01-01 13:52:19,DELETE,/usr/login,403,4942,579
2025-01-01 13:40:10,GET,/usr/admin,500,5059,7569
2025-01-01 13:28:51,GET,/usr/admin,403,5072,537
2025-01-01 13:36:29,GET,/usr/login,304,4950,376
2025-01-01 13:42:35,PUT,/usr/login,404,4975,12762
2025-01-01 13:33:56,DELETE,/usr/login,502,5088,214
2025-01-01 13:30:56,POST,/usr/admin,500,5027,513
2025-01-01 13:29:27,POST,/usr/admin,403,5037,506
2025-01-01 13:38:20,DELETE,/usr/admin/developer,303,4908,564
2025-01-01 13:33:05,PUT,/usr,304,5028,215
2025-01-01 13:57:43,PUT,/usr/admin/developer,304,5029,454
2025-01-01 13:16:46,POST,/usr/login,200,5015,107
2025-01-01 13:57:52,DELETE,/usr/register,502,4991,425
2025-01-01 13:41:29,POST,/usr/admin,304,4967,578
2025-01-01 13:31:32,PUT,/usr/login,303,5077,512
2025-01-01 13:58:55,DELETE,/usr,304,4898,537
2025-01-01 13:55:30,GET,/usr/register,502,5085,534
2025-01-01 13:33:59,PUT,/usr,500,5072,568
2025-01-01 13:09:09,POST,/usr/admin/developer,404,5045,279
2025-01-01 13:08:20,DELETE,/usr/admin/developer,500,5033,5049
2025-01-01 13:55:23,GET,/usr/admin/developer,200,4913,233
2025-01-01 13:30:27,PUT,/usr/register,200,5033,14842
2025-01-01 13:46:43,DELETE,/usr,502,5017,549
2025-01-01 13:17:26,POST,/usr/admin/developer,403,5002,465
2025-01-01 13:38:10,PUT,/usr,200,4980,12986
2025-01-01 13:51:15,PUT,/usr/register,403,4964,217
2025-01-01 13:23:00,POST,/usr/register,502,4969,392
2025-01-01 13:52:05,DELETE,/usr/admin,303,5048,298
2025-01-01 13:42:25,DELETE,/usr/admin,403,5028,558
2025-01-01 13:47:30,DELETE,/usr/admin/developer,500,4947,503
2025-01-01 13:36:35,POST,/usr/register,304,5065,126
2025-01-01 13:02:19,POST,/usr,303,4932,7844
2025-01-01 13:07:31,PUT,/usr/admin/developer,502,4983,481
2025-01-01 13:21:39,DELETE,/usr/admin/developer,404,4914,14698
2025-01-01 13:25:36,GET,/usr/login,200,4940,187
2025-01-01 13:24:03,GET,/usr/register,403,5069,531
2025-01-01 13:54:23,PUT,/usr/admin/developer,200,5022,196
2025-01-01 13:41:27,PUT,/usr,403,4915,421
2025-01-01 13:24:54,GET,/usr/login,403,5030,570
2025-01-01 13:31:10,PUT,/usr,200,5007,7555
2025-01-01 13:40:36,PUT,/usr,403,5019,584
2025-01-01 13:04:50,POST,/usr/login,304,4916,434
2025-01-01 13:28:57,DELETE,/usr/admin/developer,502,4989,482
2025-01-01 13:38:07,PUT,/usr,500,5041,261
2025-01-01 13:18:05,GET,/usr/login,502,5001,486
2025-01-01 13:52:46,POST,/usr/admin/developer,304,5054,578
2025-01-01 13:24:04,DELETE,/usr/admin/developer,304,5011,14686
2025-01-01 13:53:55,DELETE,/usr,403,5046,10332
2025-01-01 13:23:01,GET,/usr,200,4952,532
2025-01-01 13:53:19,POST,/usr/login,304,5000,293
2025-01-01 13:36:40,PUT,/usr/login,502,5083,147
2025-01-01 13:38:43,POST,/usr,404,4953,205
2025-01-01 13:26:59,GET,/usr/admin,304,5027,496
2025-01-01 13:12:46,DELETE,/usr/admin,200,4954,110
2025-01-01 13:10:41,GET,/usr/register,200,4976,364
2025-01-01 13:50:21,DELETE,/usr/register,404,4975,6419
2025-01-01 13:22:39,PUT,/usr/admin,403,5027,425
2025-01-01 13:38:25,PUT,/usr/register,200,4982,103
2025-01-01 13:39:31,PUT,/usr/register,500,5042,324
2025-01-01 13:18:29,PUT,/usr/login,500,5053,334
2025-01-01 13:59:01,GET,/usr/admin,500,5045,277
2025-01-01 13:26:21,PUT,/usr/register,404,4988,421
2025-01-01 13:25:49,POST,/usr,502,5006,11116
2025-01-01 13:52:45,PUT,/usr/login,304,4998,585
2025-01-01 13:11:08,POST,/usr,304,5102,210
2025-01-01 13:37:37,DELETE,/usr/admin,404,5001,13351
2025-01-01 13:31:19,GET,/usr/admin/developer,404,4998,322
2025-01-01 13:24:34,DELETE,/usr/admin,304,5093,323
2025-01-01 13:22:52,DELETE,/usr/register,404,5036,7447
2025-01-01 13:51:28,POST,/usr,200,5026,14297
2025-01-01 13:17:51,POST,/usr/admin/developer,200,4998,545
2025-01-01 13:36:03,DELETE,/usr/login,200,4957,351
2025-01-01 13:01:30,DELETE,/usr,303,4984,283
2025-01-01 13:51:44,PUT,/usr/admin,304,4984,517
2025-01-01 13:21:06,POST,/usr/admin,303,4973,521
2025-01-01 13:19:45,DELETE,/usr,403,4986,352
2025-01-01 13:51:04,GET,/usr/register,303,5017,125
2025-01-01 13:47:43,DELETE,/usr/admin/developer,403,5023,495
2025-01-01 13:03:16,GET,/usr/register,403,4943,575
2025-01-01 13:33:17,DELETE,/usr/login,502,4906,174
2025-01-01 13:18:53,GET,/usr,502,5070,497
2025-01-01 13:24:38,POST,/usr,303,5011,549
2025-01-01 13:01:37,PUT,/usr/register,404,4964,10029
2025-01-01 13:10:14,DELETE,/usr/register,502,4991,565
2025-01-01 13:44:43,POST,/usr/login,303,4989,484
2025-01-01 13:04:42,DELETE,/usr/admin/developer,502,4985,582
2025-01-01 13:43:45,PUT,/usr/login,500,4974,9814
2025-01-01 13:04:22,POST,/usr/login,500,5007,111
2025-01-01 13:45:50,POST,/usr/admin,404,5042,213
2025-01-01 13:36:14,DELETE,/usr,304,5063,115
2025-01-01 13:32:44,POST,/usr/register,200,5022,136
2025-01-01 13:02:50,PUT,/usr/admin/developer,502,5049,11301
2025-01-01 13:54:57,GET,/usr/login,403,5035,506
2025-01-01 13:00:18,DELETE,/usr/admin/developer,200,4991,8061
2025-01-01 13:30:40,POST,/usr,403,5026,569
2025-01-01 13:14:20,DELETE,/usr/admin/developer,502,4980,6172
2025-01-01 13:03:56,GET,/usr/register,403,4962,439
2025-01-01 13:49:41,DELETE,/usr/register,502,4987,320
2025-01-01 13:42:12,GET,/usr/admin,303,5008,174
2025-01-01 13:52:55,PUT,/usr/register,304,4977,494
2025-01-01 13:27:36,DELETE,/usr/register,403,4886,373
2025-01-01 13:15:14,DELETE,/usr/admin,403,5064,423
2025-01-01 13:28:38,PUT,/usr/admin,304,5050,14083
2025-01-01 13:30:21,GET,/usr/admin,500,4912,354
2025-01-01 13:34:00,POST,/usr/login,502,5012,240
2025-01-01 13:28:24,PUT,/usr/login,304,5043,529
2025-01-01 13:38:16,PUT,/usr/login,200,4965,6870
2025-01-01 13:52:57,GET,/usr,500,5006,118
2025-01-01 13:01:00,DELETE,/usr/login,500,4959,218
2025-01-01 13:01:29,PUT,/usr,502,5069,339
2025-01-01 13:02:06,DELETE,/usr/register,200,5017,326
2025-01-01 13:36:00,PUT,/usr/admin,500,5008,548
2025-01-01 13:37:52,GET,/usr/login,403,5006,444
2025-01-01 13:46:48,GET,/usr/login,404,5029,261
2025-01-01 13:50:14,GET,/usr/login,403,5045,460
2025-01-01 13:09:21,PUT,/usr/login,500,5091,334
2025-01-01 13:24:52,POST,/usr,304,5068,14715
2025-01-01 13:48:22,PUT,/usr/admin/developer,404,5068,7716
2025-01-01 13:51:42,GET,/usr,304,4955,291
2025-01-01 13:55:09,GET,/usr/register,404,4983,388
2025-01-01 13:26:16,PUT,/usr,303,4916,506
2025-01-01 13:22:13,POST,/usr/admin,500,4945,359
2025-01-01 14:11:56,DELETE,/usr/admin/developer,403,4974,413
2025-01-01 14:29:10,PUT,/usr,303,5020,230
